clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path
FAKE_T3_1072_TSI_FEA_XX__AUDIO_1072_TSI_HAP_XX_sadtalker,track3,1,crema_1072,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1072_TSI_FEA_XX__AUDIO_1072_TSI_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1072_TSI_FEA_XX__AUDIO_1072_TSI_HAP_XX_sadtalker.pt
FAKE_T3_1072_IEO_HAP_MD__AUDIO_1072_IEO_NEU_XX_sadtalker,track3,1,crema_1072,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1072_IEO_HAP_MD__AUDIO_1072_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1072_IEO_HAP_MD__AUDIO_1072_IEO_NEU_XX_sadtalker.pt
FAKE_T3_1072_WSI_NEU_XX__AUDIO_1072_WSI_SAD_XX_sadtalker,track3,1,crema_1072,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1072_WSI_NEU_XX__AUDIO_1072_WSI_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1072_WSI_NEU_XX__AUDIO_1072_WSI_SAD_XX_sadtalker.pt
FAKE_T3_1072_TIE_ANG_XX__AUDIO_1072_TIE_DIS_XX_sadtalker,track3,1,crema_1072,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1072_TIE_ANG_XX__AUDIO_1072_TIE_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1072_TIE_ANG_XX__AUDIO_1072_TIE_DIS_XX_sadtalker.pt
FAKE_T3_1073_TSI_ANG_XX__AUDIO_1073_TSI_DIS_XX_sadtalker,track3,1,crema_1073,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TSI_ANG_XX__AUDIO_1073_TSI_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TSI_ANG_XX__AUDIO_1073_TSI_DIS_XX_sadtalker.pt
FAKE_T3_1073_DFA_FEA_XX__AUDIO_1073_DFA_HAP_XX_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_DFA_FEA_XX__AUDIO_1073_DFA_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_DFA_FEA_XX__AUDIO_1073_DFA_HAP_XX_sadtalker.pt
FAKE_T3_1073_ITS_DIS_XX__AUDIO_1073_ITS_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITS_DIS_XX__AUDIO_1073_ITS_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITS_DIS_XX__AUDIO_1073_ITS_FEA_XX_sadtalker.pt
FAKE_T3_1073_MTI_DIS_XX__AUDIO_1073_MTI_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_MTI_DIS_XX__AUDIO_1073_MTI_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_MTI_DIS_XX__AUDIO_1073_MTI_FEA_XX_sadtalker.pt
FAKE_T3_1073_WSI_HAP_XX__AUDIO_1073_WSI_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_WSI_HAP_XX__AUDIO_1073_WSI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_WSI_HAP_XX__AUDIO_1073_WSI_NEU_XX_sadtalker.pt
FAKE_T3_1073_ITH_ANG_XX__AUDIO_1073_ITH_DIS_XX_sadtalker,track3,1,crema_1073,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITH_ANG_XX__AUDIO_1073_ITH_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITH_ANG_XX__AUDIO_1073_ITH_DIS_XX_sadtalker.pt
FAKE_T3_1073_WSI_ANG_XX__AUDIO_1073_WSI_DIS_XX_sadtalker,track3,1,crema_1073,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_WSI_ANG_XX__AUDIO_1073_WSI_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_WSI_ANG_XX__AUDIO_1073_WSI_DIS_XX_sadtalker.pt
FAKE_T3_1073_TSI_FEA_XX__AUDIO_1073_TSI_HAP_XX_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TSI_FEA_XX__AUDIO_1073_TSI_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TSI_FEA_XX__AUDIO_1073_TSI_HAP_XX_sadtalker.pt
FAKE_T3_1073_MTI_FEA_XX__AUDIO_1073_MTI_HAP_XX_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_MTI_FEA_XX__AUDIO_1073_MTI_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_MTI_FEA_XX__AUDIO_1073_MTI_HAP_XX_sadtalker.pt
FAKE_T3_1073_IEO_SAD_LO__AUDIO_1073_IEO_ANG_LO_sadtalker,track3,1,crema_1073,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IEO_SAD_LO__AUDIO_1073_IEO_ANG_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IEO_SAD_LO__AUDIO_1073_IEO_ANG_LO_sadtalker.pt
FAKE_T3_1073_TIE_SAD_XX__AUDIO_1073_TIE_ANG_XX_sadtalker,track3,1,crema_1073,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TIE_SAD_XX__AUDIO_1073_TIE_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TIE_SAD_XX__AUDIO_1073_TIE_ANG_XX_sadtalker.pt
FAKE_T3_1073_IOM_FEA_XX__AUDIO_1073_IOM_HAP_XX_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IOM_FEA_XX__AUDIO_1073_IOM_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IOM_FEA_XX__AUDIO_1073_IOM_HAP_XX_sadtalker.pt
FAKE_T3_1073_TAI_DIS_XX__AUDIO_1073_TAI_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TAI_DIS_XX__AUDIO_1073_TAI_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TAI_DIS_XX__AUDIO_1073_TAI_FEA_XX_sadtalker.pt
FAKE_T3_1073_ITH_FEA_XX__AUDIO_1073_ITH_HAP_XX_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITH_FEA_XX__AUDIO_1073_ITH_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITH_FEA_XX__AUDIO_1073_ITH_HAP_XX_sadtalker.pt
FAKE_T3_1073_TIE_DIS_XX__AUDIO_1073_TIE_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TIE_DIS_XX__AUDIO_1073_TIE_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TIE_DIS_XX__AUDIO_1073_TIE_FEA_XX_sadtalker.pt
FAKE_T3_1073_IWW_HAP_XX__AUDIO_1073_IWW_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IWW_HAP_XX__AUDIO_1073_IWW_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IWW_HAP_XX__AUDIO_1073_IWW_NEU_XX_sadtalker.pt
FAKE_T3_1073_ITS_HAP_XX__AUDIO_1073_ITS_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITS_HAP_XX__AUDIO_1073_ITS_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITS_HAP_XX__AUDIO_1073_ITS_NEU_XX_sadtalker.pt
FAKE_T3_1073_IOM_ANG_XX__AUDIO_1073_IOM_DIS_XX_sadtalker,track3,1,crema_1073,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IOM_ANG_XX__AUDIO_1073_IOM_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IOM_ANG_XX__AUDIO_1073_IOM_DIS_XX_sadtalker.pt
FAKE_T3_1073_ITS_SAD_XX__AUDIO_1073_ITS_ANG_XX_sadtalker,track3,1,crema_1073,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITS_SAD_XX__AUDIO_1073_ITS_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITS_SAD_XX__AUDIO_1073_ITS_ANG_XX_sadtalker.pt
FAKE_T3_1073_TAI_NEU_XX__AUDIO_1073_TAI_SAD_XX_sadtalker,track3,1,crema_1073,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TAI_NEU_XX__AUDIO_1073_TAI_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TAI_NEU_XX__AUDIO_1073_TAI_SAD_XX_sadtalker.pt
FAKE_T3_1073_ITH_HAP_XX__AUDIO_1073_ITH_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITH_HAP_XX__AUDIO_1073_ITH_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITH_HAP_XX__AUDIO_1073_ITH_NEU_XX_sadtalker.pt
FAKE_T3_1073_ITS_NEU_XX__AUDIO_1073_ITS_SAD_XX_sadtalker,track3,1,crema_1073,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITS_NEU_XX__AUDIO_1073_ITS_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITS_NEU_XX__AUDIO_1073_ITS_SAD_XX_sadtalker.pt
FAKE_T3_1073_ITS_FEA_XX__AUDIO_1073_ITS_HAP_XX_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITS_FEA_XX__AUDIO_1073_ITS_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITS_FEA_XX__AUDIO_1073_ITS_HAP_XX_sadtalker.pt
FAKE_T3_1073_TAI_SAD_XX__AUDIO_1073_TAI_ANG_XX_sadtalker,track3,1,crema_1073,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TAI_SAD_XX__AUDIO_1073_TAI_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TAI_SAD_XX__AUDIO_1073_TAI_ANG_XX_sadtalker.pt
FAKE_T3_1073_ITH_SAD_XX__AUDIO_1073_ITH_ANG_XX_sadtalker,track3,1,crema_1073,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_ITH_SAD_XX__AUDIO_1073_ITH_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_ITH_SAD_XX__AUDIO_1073_ITH_ANG_XX_sadtalker.pt
FAKE_T3_1073_IEO_FEA_HI__AUDIO_1073_IEO_HAP_HI_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IEO_FEA_HI__AUDIO_1073_IEO_HAP_HI_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IEO_FEA_HI__AUDIO_1073_IEO_HAP_HI_sadtalker.pt
FAKE_T3_1073_TAI_HAP_XX__AUDIO_1073_TAI_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TAI_HAP_XX__AUDIO_1073_TAI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TAI_HAP_XX__AUDIO_1073_TAI_NEU_XX_sadtalker.pt
FAKE_T3_1073_IWW_DIS_XX__AUDIO_1073_IWW_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IWW_DIS_XX__AUDIO_1073_IWW_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IWW_DIS_XX__AUDIO_1073_IWW_FEA_XX_sadtalker.pt
FAKE_T3_1073_IOM_SAD_XX__AUDIO_1073_IOM_ANG_XX_sadtalker,track3,1,crema_1073,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IOM_SAD_XX__AUDIO_1073_IOM_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IOM_SAD_XX__AUDIO_1073_IOM_ANG_XX_sadtalker.pt
FAKE_T3_1073_IWW_ANG_XX__AUDIO_1073_IWW_DIS_XX_sadtalker,track3,1,crema_1073,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IWW_ANG_XX__AUDIO_1073_IWW_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IWW_ANG_XX__AUDIO_1073_IWW_DIS_XX_sadtalker.pt
FAKE_T3_1073_IEO_DIS_MD__AUDIO_1073_IEO_FEA_MD_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IEO_DIS_MD__AUDIO_1073_IEO_FEA_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IEO_DIS_MD__AUDIO_1073_IEO_FEA_MD_sadtalker.pt
FAKE_T3_1073_IOM_HAP_XX__AUDIO_1073_IOM_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IOM_HAP_XX__AUDIO_1073_IOM_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IOM_HAP_XX__AUDIO_1073_IOM_NEU_XX_sadtalker.pt
FAKE_T3_1073_IEO_FEA_LO__AUDIO_1073_IEO_HAP_LO_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IEO_FEA_LO__AUDIO_1073_IEO_HAP_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IEO_FEA_LO__AUDIO_1073_IEO_HAP_LO_sadtalker.pt
FAKE_T3_1073_MTI_HAP_XX__AUDIO_1073_MTI_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_MTI_HAP_XX__AUDIO_1073_MTI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_MTI_HAP_XX__AUDIO_1073_MTI_NEU_XX_sadtalker.pt
FAKE_T3_1073_IOM_DIS_XX__AUDIO_1073_IOM_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IOM_DIS_XX__AUDIO_1073_IOM_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IOM_DIS_XX__AUDIO_1073_IOM_FEA_XX_sadtalker.pt
FAKE_T3_1073_IEO_HAP_LO__AUDIO_1073_IEO_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IEO_HAP_LO__AUDIO_1073_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IEO_HAP_LO__AUDIO_1073_IEO_NEU_XX_sadtalker.pt
FAKE_T3_1073_IEO_FEA_MD__AUDIO_1073_IEO_HAP_MD_sadtalker,track3,1,crema_1073,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IEO_FEA_MD__AUDIO_1073_IEO_HAP_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IEO_FEA_MD__AUDIO_1073_IEO_HAP_MD_sadtalker.pt
FAKE_T3_1073_IEO_HAP_MD__AUDIO_1073_IEO_NEU_XX_sadtalker,track3,1,crema_1073,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IEO_HAP_MD__AUDIO_1073_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IEO_HAP_MD__AUDIO_1073_IEO_NEU_XX_sadtalker.pt
FAKE_T3_1073_IWL_DIS_XX__AUDIO_1073_IWL_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_IWL_DIS_XX__AUDIO_1073_IWL_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_IWL_DIS_XX__AUDIO_1073_IWL_FEA_XX_sadtalker.pt
FAKE_T3_1073_WSI_DIS_XX__AUDIO_1073_WSI_FEA_XX_sadtalker,track3,1,crema_1073,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_WSI_DIS_XX__AUDIO_1073_WSI_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_WSI_DIS_XX__AUDIO_1073_WSI_FEA_XX_sadtalker.pt
FAKE_T3_1073_TAI_ANG_XX__AUDIO_1073_TAI_DIS_XX_sadtalker,track3,1,crema_1073,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1073_TAI_ANG_XX__AUDIO_1073_TAI_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1073_TAI_ANG_XX__AUDIO_1073_TAI_DIS_XX_sadtalker.pt
FAKE_T3_1074_IOM_NEU_XX__AUDIO_1074_IOM_SAD_XX_sadtalker,track3,1,crema_1074,SAD,NEU,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IOM_NEU_XX__AUDIO_1074_IOM_SAD_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IOM_NEU_XX__AUDIO_1074_IOM_SAD_XX_sadtalker.pt
FAKE_T3_1074_IEO_DIS_LO__AUDIO_1074_IEO_FEA_LO_sadtalker,track3,1,crema_1074,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IEO_DIS_LO__AUDIO_1074_IEO_FEA_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IEO_DIS_LO__AUDIO_1074_IEO_FEA_LO_sadtalker.pt
FAKE_T3_1074_IWL_DIS_XX__AUDIO_1074_IWL_FEA_XX_sadtalker,track3,1,crema_1074,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IWL_DIS_XX__AUDIO_1074_IWL_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IWL_DIS_XX__AUDIO_1074_IWL_FEA_XX_sadtalker.pt
FAKE_T3_1074_IOM_ANG_XX__AUDIO_1074_IOM_DIS_XX_sadtalker,track3,1,crema_1074,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IOM_ANG_XX__AUDIO_1074_IOM_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IOM_ANG_XX__AUDIO_1074_IOM_DIS_XX_sadtalker.pt
FAKE_T3_1074_IEO_SAD_MD__AUDIO_1074_IEO_ANG_MD_sadtalker,track3,1,crema_1074,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IEO_SAD_MD__AUDIO_1074_IEO_ANG_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IEO_SAD_MD__AUDIO_1074_IEO_ANG_MD_sadtalker.pt
FAKE_T3_1074_IEO_HAP_LO__AUDIO_1074_IEO_NEU_XX_sadtalker,track3,1,crema_1074,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IEO_HAP_LO__AUDIO_1074_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IEO_HAP_LO__AUDIO_1074_IEO_NEU_XX_sadtalker.pt
FAKE_T3_1074_MTI_ANG_XX__AUDIO_1074_MTI_DIS_XX_sadtalker,track3,1,crema_1074,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_MTI_ANG_XX__AUDIO_1074_MTI_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_MTI_ANG_XX__AUDIO_1074_MTI_DIS_XX_sadtalker.pt
FAKE_T3_1074_IEO_FEA_MD__AUDIO_1074_IEO_HAP_MD_sadtalker,track3,1,crema_1074,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IEO_FEA_MD__AUDIO_1074_IEO_HAP_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IEO_FEA_MD__AUDIO_1074_IEO_HAP_MD_sadtalker.pt
FAKE_T3_1074_IWW_HAP_XX__AUDIO_1074_IWW_NEU_XX_sadtalker,track3,1,crema_1074,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IWW_HAP_XX__AUDIO_1074_IWW_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IWW_HAP_XX__AUDIO_1074_IWW_NEU_XX_sadtalker.pt
FAKE_T3_1074_ITS_SAD_XX__AUDIO_1074_ITS_ANG_XX_sadtalker,track3,1,crema_1074,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_ITS_SAD_XX__AUDIO_1074_ITS_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_ITS_SAD_XX__AUDIO_1074_ITS_ANG_XX_sadtalker.pt
FAKE_T3_1074_IWL_ANG_XX__AUDIO_1074_IWL_DIS_XX_sadtalker,track3,1,crema_1074,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IWL_ANG_XX__AUDIO_1074_IWL_DIS_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IWL_ANG_XX__AUDIO_1074_IWL_DIS_XX_sadtalker.pt
FAKE_T3_1074_ITS_FEA_XX__AUDIO_1074_ITS_HAP_XX_sadtalker,track3,1,crema_1074,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_ITS_FEA_XX__AUDIO_1074_ITS_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_ITS_FEA_XX__AUDIO_1074_ITS_HAP_XX_sadtalker.pt
FAKE_T3_1074_ITH_FEA_XX__AUDIO_1074_ITH_HAP_XX_sadtalker,track3,1,crema_1074,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_ITH_FEA_XX__AUDIO_1074_ITH_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_ITH_FEA_XX__AUDIO_1074_ITH_HAP_XX_sadtalker.pt
FAKE_T3_1074_WSI_HAP_XX__AUDIO_1074_WSI_NEU_XX_sadtalker,track3,1,crema_1074,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_WSI_HAP_XX__AUDIO_1074_WSI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_WSI_HAP_XX__AUDIO_1074_WSI_NEU_XX_sadtalker.pt
FAKE_T3_1074_IEO_ANG_MD__AUDIO_1074_IEO_DIS_MD_sadtalker,track3,1,crema_1074,DIS,ANG,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IEO_ANG_MD__AUDIO_1074_IEO_DIS_MD_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IEO_ANG_MD__AUDIO_1074_IEO_DIS_MD_sadtalker.pt
FAKE_T3_1074_IEO_HAP_MD__AUDIO_1074_IEO_NEU_XX_sadtalker,track3,1,crema_1074,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IEO_HAP_MD__AUDIO_1074_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IEO_HAP_MD__AUDIO_1074_IEO_NEU_XX_sadtalker.pt
FAKE_T3_1074_TIE_DIS_XX__AUDIO_1074_TIE_FEA_XX_sadtalker,track3,1,crema_1074,FEA,DIS,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_TIE_DIS_XX__AUDIO_1074_TIE_FEA_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_TIE_DIS_XX__AUDIO_1074_TIE_FEA_XX_sadtalker.pt
FAKE_T3_1074_TSI_HAP_XX__AUDIO_1074_TSI_NEU_XX_sadtalker,track3,1,crema_1074,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_TSI_HAP_XX__AUDIO_1074_TSI_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_TSI_HAP_XX__AUDIO_1074_TSI_NEU_XX_sadtalker.pt
FAKE_T3_1074_IOM_SAD_XX__AUDIO_1074_IOM_ANG_XX_sadtalker,track3,1,crema_1074,ANG,SAD,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IOM_SAD_XX__AUDIO_1074_IOM_ANG_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IOM_SAD_XX__AUDIO_1074_IOM_ANG_XX_sadtalker.pt
FAKE_T3_1074_IEO_FEA_LO__AUDIO_1074_IEO_HAP_LO_sadtalker,track3,1,crema_1074,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IEO_FEA_LO__AUDIO_1074_IEO_HAP_LO_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IEO_FEA_LO__AUDIO_1074_IEO_HAP_LO_sadtalker.pt
FAKE_T3_1074_IOM_FEA_XX__AUDIO_1074_IOM_HAP_XX_sadtalker,track3,1,crema_1074,HAP,FEA,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IOM_FEA_XX__AUDIO_1074_IOM_HAP_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IOM_FEA_XX__AUDIO_1074_IOM_HAP_XX_sadtalker.pt
FAKE_T3_1074_IEO_HAP_HI__AUDIO_1074_IEO_NEU_XX_sadtalker,track3,1,crema_1074,NEU,HAP,-1,1,1,1,,data\preprocessed\features\z_at\FAKE_T3_1074_IEO_HAP_HI__AUDIO_1074_IEO_NEU_XX_sadtalker.pt,data\preprocessed\features\z_v\FAKE_T3_1074_IEO_HAP_HI__AUDIO_1074_IEO_NEU_XX_sadtalker.pt
